Jurisdicti,Situs_St_1,MEGA_APN,center_longitude,center_latitude,FieldDesc,Situs_St_2,Roll_Acres,MAP_PAGE,IrrigAcres,InactiveDa,Att1,Shape__Are,ActiveDate,CITY,Roll_AsmtD,Att5,MAPYEAR,Situs_St_3,GIS_Acres,WA_NUM,StandbyAcr,Agency_ID,FieldID,Situs_Stre,Situs_Spac,field_id,Att3,Comment,Att4,Deed_Acres,Roll_TRA,geometry_type,ZIP,OBJECTID,Att2,district,WA_FLAG,Name,ActiveFlag,VolRateAdj,Roll_Land,AreaAC,ParcelID,Roll_Asmt,unq_fld_id,Roll_Struc,FieldAcres,Shape__Len,LOT
,,,-121.69578154933753,38.91292821340462,"6-19, 6-20, 6-23, 6-24 N",,,,131.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,138.17,,D3__030,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,124.1383,29-050-022,,187,,131.0,,
,,,-121.72294449124186,38.91282905972364,8-22 A,,,,154.0,2199/12/31 00:00:00.000,,,2023/04/01 00:00:00.000,,,,,,,,160.56,,D3__031,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,149.1561,29-050-011,,188,,154.0,,
,,,-121.71372167451374,38.912824645466884,"6-15, 6-16, 6-27, 6-28",,,,151.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,158.42,,D3__032,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,148.3759,29-050-012,,189,,151.0,,
,,,-121.70438271394352,38.91274697990335,"6-17, 6-18, 6-25, 6-26",,,,152.0,2199/12/31 00:00:00.000,,,2023/04/01 00:00:00.000,,,,,,,,160.13,,D3__033,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,150.1507,29-050-021,,190,,152.0,,
,,,-121.66761552136187,38.91270902074327,"7-017, 7-018, 7-019, 7-020",,,,158.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,164.73,,D3__034,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,153.8316,29-200-043 E,,191,,158.0,,
,,,-121.67704269004575,38.91269941068569,"7-015, 7-016, 7-021, 7-022",,,,155.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,161.69,,D3__035,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,139.5942,29-200-006,,192,,155.0,,
,,,-121.68639445571924,38.91260328455294,"6-21, 6-22, 7-013, 7-014, 7-023, 7-024",,,,165.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,179.26,,D3__036,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,159.5369,29-200-006,,193,,165.0,,
,,,-121.7224303498437,38.9058302380601,"6-29, 6-30, 6-44, 6-45",,,,129.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,135.58,,D3__037,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,124.372,29-050-030,,194,,129.0,,
,,,-121.71601342394187,38.905383127750355,"6-32, 6-42",,,,77.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,80.93,,D3__038,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,70.9165,29-050-032,,195,,77.0,,
,,,-121.71167551974091,38.90532288458718,,,,,78.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,81.43,,D3__039,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,71.4956,,,196,,78.0,,
,,,-121.70679367241627,38.9053107265187,"6-33, 6-41",,,,79.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,81.48,,D3__040,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,70.2006,29-050-050,,197,,79.0,,
,,,-121.70230922491598,38.9052977608011,"6-34, 6-40 A",,,,79.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,81.85,,D3__041,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,68.7376,29-050-048,,198,,79.0,,
,,,-121.66769189447292,38.90529611074745,"7-048, 7-049, 7-050, 7-051",,,,160.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,164.95,,D3__042,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,153.5081,29-200-025,,199,,160.0,,
,,,-121.67718297105982,38.90517431756873,"7-046, 7-047, 7-052, 7-053",,,,158.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,162.43,,D3__043,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,144.9029,29-200-024,,200,,158.0,,
,,,-121.68614638216518,38.90513059212529,"7-044, 7-045, 7-054, 7-055",,,,155.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,158.53,,D3__044,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,147.1403,29-200-022,,201,,155.0,,
,,,-121.69751835952695,38.90346334943773,"6-35, 6-36, 6-39, 6-51, 6-55A",,,,125.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,138.24,,D3__045,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,116.7657,29-050-039,,202,,125.0,,
,,,-121.6933294237937,38.900413622674655,"6-37, 6-38, 6-52, 6-53, 6-54",,,,166.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,181.53,,D3__046,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,160.5252,"29-050-057, 29-050-058",,203,,166.0,,
,,,-121.72030868966777,38.89893695445315,"6-46, 6-60",,,,53.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,60.54,,D3__047,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,53.8541,29-050-034,,204,,53.0,,
,,,-121.71604932514883,38.89818025112441,"6-47, 6-59",,,,75.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,79.53,,D3__048,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,73.6633,29-050-052,,205,,75.0,,
,,,-121.7045068881737,38.89812781998989,"6-49, 6-50, 6-56, 6-57  A",,,,154.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,160.07,,D3__049,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,150.4066,29-050-047,,206,,154.0,,
,,,-121.7114663203285,38.8981036423909,"6-48, 6-58",,,,76.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,79.78,,D3__050,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,71.4865,29-050-051,,207,,76.0,,
,,,-121.67703724578364,38.89804155885298,"7-058, 7-059, 7-064, 7-065",,,,151.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,157.88,,D3__051,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,146.6253,29-200-024,,208,,151.0,,
,,,-121.6861331211068,38.89799256330226,"7-056, 7-057, 7-066, 7-067",,,,150.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,155.43,,D3__052,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,139.1019,29-200-023,,209,,150.0,,
,,,-121.66788748132652,38.897969662931885,"7-060, 7-061, 7-062, 7-063",,,,154.0,2199/12/31 00:00:00.000,,,2023/04/02 00:00:00.000,,,,,,,,159.44,,D3__053,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,130.7852,,,210,,154.0,,
,,,-121.71413644849532,38.892678542304196,"6-63, 6-64",,,,79.0,2199/12/31 00:00:00.000,,,2023/04/01 00:00:00.000,,,,,,,,83.38,,D3__054,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,71.0587,29-070-014,,211,,79.0,,
,,,-121.70460968470005,38.89123217476835,"6-65, 6-66, 6-71",,,,136.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,120.53,,D3__055,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,129.523,29-070-019,,212,,136.0,,
,,,-121.67722434280209,38.890611868717905,"7-070, 7-071, 7-076, 7-077",,,,154.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,163.37,,D3__056,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,144.4228,29-220-027,,213,,154.0,,
,,,-121.68630337301055,38.89060207136222,"7-068, 7-069, 7-078, 7-079",,,,150.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,154.8,,D3__057,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,140.6385,29-220-001,,214,,150.0,,
,,,-121.69535230692725,38.89053874273444,"6-67, 6-68, 6-69, 6-70",,,,151.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,161.44,,D3__058,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,140.4355,29-070-020,,215,,151.0,,
,,,-121.6678415430903,38.89051841920053,"7-072, 7-073, 7-074, 7-075",,,,151.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,162.56,,D3__059,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,150.4184,"29-220-004, 29-220-005",,216,,151.0,,
,,,-121.65864608990587,38.89045424773871,"7-114, 7-115, 7-124, 7-125",,,,145.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,160.62,,D3__060,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,143.5984,29-220-006,,217,,145.0,,
,,,-121.7121082780723,38.886650776998806,"6-73, 6-74, 6-75A, 6-75B, 6-86D",,,,123.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,133.57,,D3__061,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,119.3276,29-070-015,,218,,123.0,,
,,,-121.70595948662888,38.8843490449081,,,,,125.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,154.72,,D3__062,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,118.6054,,,219,,125.0,,
,,,-121.67712756086644,38.88341889189489,"7-082, 7-083, 7-088, 7-089",,,,156.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,161.99,,D3__063,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,147.4597,,,220,,156.0,,
,,,-121.68624842140673,38.88340884203974,"7-080, 7-081, 7-090, 7-091",,,,150.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,156.47,,D3__064,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,141.0617,29-220-001 South 150 Acres,,221,,150.0,,
,,,-121.69661070061748,38.883381552535326,"6-78, 6-79, 6-80, 6-81, 6-82, 6-83",,,,192.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,209.19,,D3__065,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,195.0797,"29-070-022, 29-070-023",,222,,192.0,,
,,,-121.6678339512804,38.88331417058057,"7-084, 7-085, 7-086, 7-087",,,,151.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,162.4,,D3__066,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,150.7949,29-220-007,,223,,151.0,,
,,,-121.65868937766372,38.88329926560184,"7-126, 7-127, 7-136, 7-137",,,,146.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,161.11,,D3__067,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,145.7957,29-220-008,,224,,146.0,,
,,,-121.70773515459146,38.87790487841693,3-1 (R.T.1),,,,52.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,58.43,,D3__068,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,48.0064,"29-070-095, 29-070-094",,225,,52.0,,
,,,-121.70322490078438,38.87669124950925,"3-2, 3-15B (R.T.-2)",,,,47.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,75.79,,D3__069,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,43.9887,29-070-092,,226,,47.0,,
,,,-121.69552090715975,38.87606188729593,"3-03A, 3-04, 3-13, 3-14A",,,,154.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,159.56,,D3__070,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,143.7602,"29-070-050, 29-070-049",,227,,154.0,,
,,,-121.67727657696956,38.875930068929584,"3-07, 3-08, 3-09, 3-10",,,,154.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,159.63,,D3__071,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,143.7975,29-220-014,,228,,154.0,,
,,,-121.68637160004918,38.87589883956949,"3-05, 3-06, 3-11, 3-12",,,,150.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,155.87,,D3__072,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,141.5288,29-220-013,,229,,150.0,,
,,,-121.66795381431751,38.875891374873376,"3-31, 3-32, 3-43, 3-44",,,,155.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,160.46,,D3__073,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,146.2678,29-220-017,,230,,155.0,,
,,,-121.65871239458886,38.875832328630565,"3-33, 3-34, 3-41, 3-42",,,,155.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,159.13,,D3__074,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,146.4326,29-220-018,,231,,155.0,,
,,,-121.70153021250361,38.87307848589005,,,,,6.5,2199/12/31 00:00:00.000,,,2021/03/01 00:00:00.000,,,,,,,,6.5,,D3__075,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,6.5378,,,232,,6.5,,
,,,-121.69555982578775,38.86892170056863,"3-18A, 3-19, 3-28, 3-29",,,,148.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,159.56,,D3__076,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,145.2112,"29-070-046, 29-070-047",,233,,148.0,,
,,,-121.68639988633538,38.86888802087732,"3-20, 3-21, 3-26, 3-27",,,,149.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,156.09,,D3__077,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,140.1616,29-220-015,,234,,149.0,,
,,,-121.67732547784655,38.868875728394016,"3-22, 3-23, 3-24, 3-25",,,,153.0,2199/12/31 00:00:00.000,,,2023/04/02 00:00:00.000,,,,,,,,159.94,,D3__078,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,148.5052,29-220-016,,235,,153.0,,
,,,-121.66800310298055,38.868771417080524,"3-45, 3-46, 3-54, 3-55",,,,155.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,161.24,,D3__079,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,145.15,29-220-017,,236,,155.0,,
,,,-121.65875762691957,38.868720177420336,"3-47, 3-48, 3-52, 3-53",,,,156.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,160.27,,D3__080,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,149.2318,29-220-018,,237,,156.0,,
,,,-121.70110378512494,38.86421209614271,R.T.6,,,,20.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,27.97,,D3__081,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,19.2822,29-190-022,,238,,20.0,,
,,,-121.69541454872117,38.86166604466807,"3-57, 3-58, 3-67, 3-68",,,,154.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,159.91,,D3__082,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,152.5183,29-190-023,,239,,154.0,,
,,,-121.67736709226135,38.8616163489755,"3-61, 3-62, 3-63A, 3-63B, 3-64",,,,152.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,162.59,,D3__083,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,149.5205,"29-240-002, 29-240-015",,240,,152.0,,
,,,-121.68636286498285,38.8615902384032,"3-59, 3-60, 3-65, 3-66",,,,153.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,159.54,,D3__084,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,149.181,29-240-001,,241,,153.0,,
,,,-121.66796029833878,38.861456146921476,"3-80, 3-81, 3-88, 3-89",,,,158.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,164.51,,D3__085,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,153.7479,,,242,,158.0,,
,,,-121.65875364939288,38.861414384053944,"3-82, 3-83, 3-86, 3-87",,,,157.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,162.48,,D3__086,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,150.4496,29-240-005,,243,,157.0,,
,,,-121.71483031495677,38.97615903335447,10-04A (NORTH),,,,102.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,134.61,,D4__001,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,101.5597,24-130-017,,244,,102.0,,
,,,-121.71330267508289,38.97067822975683,10-04A (SOUTH),,,,129.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,134.61,,D4__002,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,128.7356,24-130-017,,245,,129.0,,
,,,-121.70475463265257,38.9699648804268,10-04A (EAST),,,,102.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,134.61,,D4__003,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,92.4541,24-130-017,,246,,102.0,,
,,,-121.70416026516872,38.96398673693793,10-11 (North),,,,142.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,161.88,,D4__004,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,138.2745,24-180-004 North 142 Acres,,247,,142.0,,
,,,-121.69553750033616,38.96345632172603,10-12 (N),,,,108.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,148.55,,D4__005,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,106.3722,24-180-005 North 103 Acres,,248,,108.0,,
,,,-121.7128524588456,38.95995128282019,10-10,,,,254.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,285.81,,D4__006,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,256.0614,24-180-003,,249,,254.0,,
,,,-121.70422699102299,38.956715231750984,10-11 (S),,,,152.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,161.87,,D4__007,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,161.5224,24-180-004 South 152 Acres,,250,,152.0,,
,,,-121.69496738231312,38.95669428560063,10-12 (S),,,,151.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,148.56,,D4__008,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,158.809,24-180-005 South 151 Acres,,251,,151.0,,
,,,-121.68547456510214,38.956362959809105,"10-13, 10-14-1",,,,191.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,217.37,,D4__009,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,178.0475,"25-130-017, 25-130-018",,252,,191.0,,
,,,-121.68441466818803,38.94922019940874,9-08(N),,,,190.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,200.71,,D4__010,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,188.04,"25-200-001, 25-200-002",,253,,190.0,,
,,,-121.70427433668138,38.949142143881076,9-06 (N),,,,155.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,151.42,,D4__011,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,148.611,24-190-005,,254,,155.0,,
,,,-121.69501090898564,38.94856929405244,9-07 (N),,,,165.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,196.02,,D4__012,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,168.6247,24-190-006,,255,,165.0,,
,,,-121.71284947275403,38.94812720496992,9-05,,,,177.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,193.67,,D4__013,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,177.2024,24-190-002,,256,,177.0,,
,,,-121.67561759860993,38.947279229110435,9-09(N),,,,100.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,117.86,,D4__014,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,91.0499,25-200-004 North 100 Acres,,257,,100.0,,
,,,-121.70368107529505,38.94236844512288,9-06 (S),,,,126.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,151.43,,D4__015,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,133.12,24-190-005,,258,,126.0,,
,,,-121.66848116195997,38.94168996817188,9-10,,,,136.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,164.73,,D4__016,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,131.2428,25-200-009,,259,,136.0,,
,,,-121.67660881424385,38.940927826446725,9-09(S),,,,124.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,120.85,,D4__017,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,106.9279,25-200-004 South 124 Acres,,260,,124.0,,
,,,-121.68637868245762,38.94058945468648,"9-08(S), 9-17A",,,,208.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,229.8,,D4__018,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,199.9038,25-200-012,,261,,208.0,,
,,,-121.69463639402642,38.939636379815354,9-07 (S),,,,206.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,196.03,,D4__019,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,196.0764,24-190-006,,262,,206.0,,
,,,-121.68490367950267,38.93648165230492,9-17B 1/2A,,,,31.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,33.3,,D4__020,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,26.7796,,,263,,31.0,,
,,,-121.67025004088948,38.93450747269337,,,,,89.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,94.74,,D4__021,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,57.7378,,,264,,89.0,,
,,,-121.65921814505265,38.93337136943112,9-12A,,,,142.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,146.88,,D4__022,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,119.3662,25-200-021,,265,,142.0,,
,,,-121.66579803762833,38.93438028948462,,,,,60.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,63.16,,D4__023,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,85.6854,,,266,,60.0,,
,,,-121.68093486286787,38.9327818141701,9-15,,,,122.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,128.12,,D4__024,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,112.9838,25-200-014,,267,,122.0,,
,,,-121.68585885717116,38.93292971691407,9-17B 1/2B,,,,32.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,33.31,,D4__025,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,26.1029,,,268,,32.0,,
,,,-121.67519328169715,38.93165640857734,"9-14, 122A",,,,180.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,192.91,,D4__026,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,180.6342,"25-200-015, 25-200-019",,269,,180.0,,
,,,-121.66744036954445,38.927226678427964,9-13B,,,,162.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,173.37,,D4__027,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,155.9355,25-200-022,,270,,162.0,,
,,,-121.65827198741208,38.92673647834467,9-12B,,,,141.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,143.81,,D4__028,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,131.3504,25-200-023,,271,,141.0,,
,,,-121.65079350292758,38.926237753329936,9-11,,,,89.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,95.53,,D4__029,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,69.1496,25-200-025,,272,,89.0,,
,,,-121.67788313894911,38.92492192973871,9-16E,,,,57.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,64.04,,D4__030,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,50.0162,25-200-017 East 57 Acres,,273,,57.0,,
,,,-121.65830706125233,38.91981040147715,"7-025, 7-026, 7-032, 7-033",,,,140.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,155.28,,D4__031,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,148.8061,"29-200-007, 29-200-008, 29-200-009, 29-200-010",,274,,140.0,,
,,,-121.64830679631966,38.919492972514774,"7-027, 7-028, 7-029, 7-030, 7-031",,,,165.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,189.38,,D4__032,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,175.8439,"29-200-013, 29-200-014, 29-200-015, 29-200-016",,275,,165.0,,
,,,-121.65845126872993,38.912634573714286,"7-034, 7-035, 7-042, 7-043",,,,146.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,161.26,,D4__033,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,149.3875,29-200-012,,276,,146.0,,
,,,-121.64723998795249,38.91249792472136,"7-036,7-037,7-038,7-039,7-040,7-041",,,,215.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,236.47,,D4__034,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,221.4525,"29-200-017,29-200-018,29-200-019,29-200-020,29-200-039",,277,,215.0,,
,,,-121.64923121267128,38.90525501185527,"7-094, 7-095, 7-098, 7-099",,,,147.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,157.5,,D4__035,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,158.5909,"29-200-032, 29-200-033, 29-200-035, 29-200-034",,278,,147.0,,
,,,-121.65836413039885,38.905055336474945,"7-092, 7-093, 7-100, 7-101",,,,146.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,163.77,,D4__036,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,150.7832,"29-200-046, 29-200-029, 29-200-028",,279,,146.0,,
,,,-121.64186517089882,38.90504562426104,"7-096, 7-097",,,,83.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,95.08,,D4__037,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,85.0376,29-200-038,,280,,83.0,,
